Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,1050,(-2.0171590772814556e-08+1.432642989614518e-08j),(-0.048020942949603414-0.03768396905326956j),(0.07130504665928249+0.005602327550265848j),(-4.6696381623276676e-08-1.3970486667120846e-06j),(0.196489080253136+0.13895442027669497j),(-0.3516297194536068-0.17060675821512367j),(-2.000161317484792e-07+3.1724178672729464e-07j),(-0.36162089272381454-0.047830594831933054j),(0.8653531873199021+0.11478449583233097j),(-1.6127039975681068e-07+3.1609551256866764e-07j),(-1.3178101772253057+0.19592463992637554j),(1.1497848084694287-0.3065508292505863j),(5.766731288981014e-07-6.139070109564257e-07j),(-0.26490399003498066+0.1977763749494959j),(-0.07258943069695908-0.011636721445390586j),(2.625789622970265e-07+9.732136678945743e-07j),(0.14217472663140726-0.22978743609315858j),(-0.041512075571215036+0.09401050708206883j),(-3.310648545486745e-07+1.7631831935456794e-07j),(-0.05250356098390782+0.14666202796116407j),(0.034451129046950794-0.13694872472180347j),(-4.118336516683864e-07-8.673017982668369e-08j),(0.010801428236544619-0.08948302956190522j),(-0.004992190212079237+0.11380133082870315j),(1.0461623942466211e-07+5.067698930863539e-07j),(-0.0030665724430928827+0.016235082646806422j),(-0.0038898011562328062-0.07799252052582552j),(9.031103327952914e-08-2.176984006815887e-06j),(0.016182345909297652+0.0074827282970262995j),(0.0001328625469169363+0.05884535265445599j),(6.309328713729851e-07+3.2944893604455566e-10j),(-0.0232723196399231-0.021308725701763606j),(0.00928030609053726-0.016659166769775767j),(5.651672919670648e-07-8.078819003538888e-07j),(0.02459730127258767+0.030148227881793596j),(-0.020508810013464475+0.017628860973522592j),(-5.157678653865497e-07+1.1976038973089062e-06j),(-0.016826289396090252-0.018024159451330832j),(0.019845578312480242-0.0018812660229538805j),(1.009811929855233e-06-2.542961725808415e-06j),(0.004465146082552423+0.036773672402980656j),(-0.017136446277745257-0.0022329838734783756j),(8.152300086035035e-08+1.0532141061865726e-06j),(0.002104584839988542-0.023914592428166504j),(0.009310607421110617+0.005048848266009105j),(2.1140247414610072e-07+4.1529033952608906e-07j),(-0.00745518636401361+0.02706733924211302j),(-0.005353222107570959-0.01876775818500763j),(-5.484597648276172e-08-4.248242553525631e-07j),(0.004011962935154427-0.02848864207175981j),(0.0019388417396754521+0.014425833490862265j)
Y_N_c,1150,(-0.0008830864503115152+0.003604379097429783j),(-0.06048899704697172-0.10777778161889048j),(-0.10326414762106906-0.1968182566835185j),(-0.05669371455820517-0.07474272352823619j),(-0.19583109095280954-0.06534920310912289j),(0.07324426909267573+0.05155714214916565j),(-0.41361757898592116-0.16456408052420707j),(-0.019926341547902897-0.10841056522693435j),(-0.45504847227851775-0.18247111354535708j),(0.7304853334080496-0.15669717596577779j),(-0.15247491173633512-0.13686674775078522j),(-1.4139743518605823+0.18044348540285937j),(0.992892178452083-0.45470543343894204j),(-0.09790345915110532-0.10108619857296383j),(-0.3577191355390523+0.08552272543028316j),(-0.20311120463963325-0.07660234048571556j),(-0.09900912399069245-0.0716220312710355j),(0.028699184821926224-0.2822090398096619j),(-0.09338889520317709+0.002485253379112814j),(-0.10327651875964577-0.13332572577414048j),(-0.1588983001087667+0.04083328766263628j),(-0.09901272765398429-0.22308032108150094j),(-0.11069885074194273-0.0765978142736145j),(-0.0772092031263871-0.16762683503736775j),(-0.08079488441324459+0.004913431797384439j),(-0.10526858083482052-0.11819417220824914j),(-0.11349126043678438-0.08349970558642011j),(-0.11831762281184155-0.1635490989864247j),(-0.09433012844244903-0.09155203757835745j),(-0.05438682166836611-0.0828358886247377j),(-0.09068364631301326-0.07356064590501057j),(-0.1032161443229681-0.1121435122989457j),(-0.1303176057299365-0.1200762740002166j),(-0.09027325834161204-0.11183496682511701j),(-0.0812454669176173-0.09675093497729244j),(-0.05579983861781711-0.08315124445051685j),(-0.11253386676462876-0.1059192169330842j),(-0.09920971034169121-0.1042695586115643j),(-0.11607450459779806-0.11478273301887883j),(-0.07023335410361753-0.09672810506983588j),(-0.0717166612336185-0.09595157802135858j),(-0.07822061934399797-0.08555212791819812j),(-0.11144632453421272-0.10769871082614922j),(-0.0947866111810653-0.09260195562164047j),(-0.09439957287722231-0.11418417532280833j),(-0.06847153595086285-0.08568173659956435j),(-0.07776635515445357-0.09911616646762662j),(-0.09068019102878727-0.07772505359760562j),(-0.09929146878662527-0.10893492941708051j),(-0.09183814197993831-0.08589264172503094j),(-0.08339869082302015-0.11315649780803083j)
Y_N_c,1250,(0.0019810278262287085-0.0008033154867379245j),(0.00511565457465506+0.07458656119753854j),(-0.005779568691620433+0.052419303146380596j),(-0.10799453328197092-0.06068603120706835j),(0.07873778532815026+0.098103338608651j),(0.023224128488891563+0.11012127805711369j),(0.27996152989751655+0.15381888212447484j),(-0.26245996674920347-0.03764263212356897j),(-0.01986682126043035-0.007639561288139272j),(-0.37710453838388797+0.048547118070856266j),(0.812677933697815-0.00675597433545011j),(-0.024264321380189788+0.09726548195560733j),(-1.2345385811685565+0.3667237926842716j),(1.0909522178084237-0.3923960217843617j),(0.004397654911693912+0.015807443359421434j),(-0.23514964287338042+0.22574090957086015j),(-0.08070281010388439+0.0812706668245225j),(0.005205507601098371+0.04481264948962942j),(0.12399847715822315-0.17594454929571904j),(-0.021763514922809694+0.12058614295915553j),(-0.030522760125877322+0.03192904944004776j),(-0.04397431716606939+0.2080160909649796j),(0.002098821775192484-0.054653990627083676j),(0.0170064954587245+0.057246391395426886j),(0.013460021567433035-0.04077769062667759j),(-0.0032902508633478045+0.14561324613616075j),(-0.018104989861978865+0.04713030546045592j),(-0.01944392149840349+0.08512022707720376j),(-0.017275185768672544-0.0026600910116941134j),(0.012272571716160797+0.04619909453391651j),(0.013047730524700804+0.06044690912106793j),(-0.008307309115075621+0.09190932588458085j),(-0.014701845236142309+0.06552618495235056j),(-0.037103110336304465+0.05103685839924251j),(0.006350018395440143+0.0447982715539726j),(-0.00020989858147944102+0.050871122488049605j),(0.012916306621309569+0.0784388955623765j),(-0.03465101911520262+0.06730695420744333j),(-0.016785965769712426+0.07222576520251596j),(-0.029869805141122967+0.04931943419605796j),(0.02430048579566932+0.050057343078916156j),(-0.009390446282632949+0.056065794471443095j),(-0.006254798166046394+0.07814958690343139j),(-0.03780955628215235+0.06342886897220391j),(-0.01481154320681869+0.06948720906266931j),(-0.012347310498288315+0.03821043368696687j),(0.0074677836412081425+0.0615298451746133j),(-0.01826982400591162+0.054196230316602395j),(-0.020065404054347293+0.08277035891561703j),(-0.028089128472686103+0.05061717333175431j),(-0.012018855799585403+0.06681978299942824j)
Y_N_c,1350,(1.1934935650861236e-08-2.305567478258253e-08j),(0.020403121810852708+0.025625440770543698j),(-0.03688588683757014+0.03536037150290403j),(7.020931156308059e-07+8.641090925374073e-07j),(-0.0866580697396078-0.11226186996433897j),(0.12088833043173627+0.0360639305353229j),(-1.1819199904884545e-08-4.757747360877517e-07j),(0.22260741845838045+0.05913537128761831j),(-0.2774684206933614-0.040811518606184816j),(3.5966283634063387e-07+4.589342273281211e-08j),(-0.30586374474575484+0.02372005046816529j),(0.7846611132357848-0.13429760816288996j),(-5.1007943404377156e-08+1.373701817957575e-07j),(-1.2521932206432829+0.37200468350103405j),(1.030871879423207-0.4474356080677722j),(-1.6273074772529513e-07-8.898204764161192e-07j),(-0.20226687044131408+0.22840305642728442j),(-0.06794569726680073+0.03993949180801202j),(6.140438854337842e-07+3.529754682013926e-07j),(0.1048216003804165-0.18387279365281473j),(-0.005262283599114861+0.0884027224607683j),(6.421231259487508e-08+4.0232694391053665e-07j),(-0.02091624366878375+0.14276056434193038j),(-0.0022222191830279237-0.11955196038109145j),(2.1425611943969932e-07-2.613501173622355e-07j),(0.0006977587919524617-0.06509839997394713j),(0.014349205820042229+0.10631335950108939j),(9.082673238546839e-07+2.4004862505047398e-06j),(-0.006020263295425069+0.021922699964334602j),(-0.026514447526426725-0.08299907228828403j),(4.2630836490351814e-08-7.311301060359722e-07j),(0.01785364018836809+0.010674422801069353j),(0.008989856781557072+0.031013103090352916j),(-1.1273381784011506e-06+3.551353800326521e-08j),(-0.032870699820013984-0.02770331704321733j),(0.0036575130388753502-0.020526973065926324j),(-1.29676026163975e-07-1.8620744833559017e-07j),(0.028738828157466565+0.01930938062574939j),(-0.015530674710012599+0.0023143848019973514j),(-8.294128590817033e-07+1.42967318751076e-06j),(-0.027358688133862115-0.0324306994919773j),(0.020648399459690058-0.0015563132073860243j),(-9.331939464832921e-07-1.202928381512706e-06j),(0.013730265429754786+0.016536058412959638j),(-0.016513634959741317+0.00026190940823424356j),(-3.785159455896855e-08-6.582649207468802e-07j),(-0.006431516974288355-0.021310870529928794j),(0.01749344848059664+0.01059644690195434j),(6.607640063112524e-07+8.028736971240233e-08j),(0.00795054518920079+0.025096065776129398j),(-0.009715866523547025-0.008115224949288909j)
Y_N_c,1450,(1.1266650951631482e-05-0.002421409331151214j),(0.036271719310329485+0.05338661457680647j),(0.0652506816294842+0.10912711502259304j),(0.10200227099695323+0.12755098423087294j),(0.1398208391977379+0.05972080984914782j),(-0.0073398390477664305-0.021612913020230072j),(0.1905929904891465+0.07775299865009164j),(0.035864247200470996+0.10454514894746664j),(0.3492853835832078+0.167963641931605j),(-0.1828732282005019+0.08311083237405767j),(0.09931395276759132+0.10564830296063625j),(-0.2064703210681269+0.11150187252757451j),(0.8378104802398582-0.04921533596563343j),(0.08437726651263541+0.10324826293545272j),(-1.1121009913876685+0.5424874311195292j),(1.1095225546650636-0.43250428853800804j),(0.0714570306533737+0.04523143559589128j),(-0.10510531271501239+0.26967834899358023j),(-0.026673441173935136+0.11163577182699258j),(0.085801620567764+0.09994870551405524j),(0.18515294720234293-0.1120096388498113j),(0.08063193019529062+0.14886464311419798j),(0.0818545995793859+0.058710410701683854j),(0.042097258518981245+0.20763957805967326j),(0.06933623582974476-0.026713591687691097j),(0.0966603790495381+0.08456152409472042j),(0.09262537831066137+0.0010748749325160366j),(0.10853815565794561+0.1553229398104105j),(0.07694822800834904+0.06479553983089867j),(0.05559060749457794+0.09277035428494237j),(0.06230783369768794+0.019667390673568354j),(0.09036628325450233+0.07581321120992518j),(0.10784768450536826+0.07455707959829333j),(0.09393701657528136+0.09395811605906157j),(0.07053255530257511+0.0712239323688453j),(0.042960466870374484+0.055524616370511176j),(0.09019765280259176+0.06261651915448824j),(0.08661383265856945+0.06596099040761395j),(0.11403823381444013+0.0785825290441835j),(0.06088757889157059+0.0683437911545181j),(0.060531916312753536+0.07104010738954332j),(0.05343738341243433+0.054277914886973554j),(0.1045821505332092+0.06608502099626039j),(0.08217113581959073+0.05726974795257671j),(0.09432694842391559+0.07402261961363321j),(0.04800709525373678+0.06204486974008646j),(0.06844027151104214+0.0641205154939637j),(0.06903013368028138+0.045705073205106875j),(0.09687130740218163+0.06276466481776334j),(0.07405540992567528+0.05152290249175189j),(0.07763070440192803+0.07607490649230711j)
Y_N_c,1550,(-0.0010264283511458364+0.0014142537614200926j),(-0.031799959348036644-0.07729952116425602j),(-0.0034125892684201044-0.06417678539901822j),(-0.005286422315377389-0.025504156105488847j),(-0.06514111166044148-0.04091894137857508j),(-0.09686079612629964-0.1448851317921111j),(-0.22354274584277717-0.1302041058539421j),(0.020966229251224523-0.04331895489722455j),(-0.04279130288883659-0.007196925437755094j),(0.23621426658865569-0.04491144912715671j),(-0.3136346301186075-0.09795067756847478j),(-0.022166764683369047-0.09684583471827451j),(-0.3690046729627184-0.011384948985399601j),(0.6847631057937021-0.2321149996771779j),(-0.04204995297916942-0.05854070478003605j),(-1.2115620419284625+0.45263212737068176j),(0.9141317122358069-0.6286570478544492j),(-0.062435592049670086-0.05392700002243412j),(-0.20820584236498801+0.1682190324368439j),(-0.10976434800876078-0.014089849637221319j),(-0.010151473222174402-0.05264570685570177j),(0.044111175141497254-0.2699303436835526j),(-0.040498682768035824-0.0011722786666440949j),(-0.053983592473053364-0.06399050313834877j),(-0.06674098418812946+0.08553441754520427j),(-0.03801126737596505-0.16358774917371668j),(-0.02948328446994497-0.06377419989123402j),(-0.035917880051491824-0.13963839559992042j),(-0.020244375064989113+0.018436040698575247j),(-0.04761264598058744-0.04404483460455571j),(-0.042209020768984556-0.041425433839230384j),(-0.05256693398877877-0.12315088909639978j),(-0.03217035136639409-0.07258562010785001j),(-0.01737730602828677-0.06515025832595411j),(-0.02877076145429338-0.031104542114186718j),(-0.04052620335203724-0.052163165395224205j),(-0.05849415423351694-0.0814166216013604j),(-0.02329752028247508-0.07841006132700287j),(-0.029898366775855664-0.07266008800657871j),(-0.0036664672717518967-0.05165603781779718j),(-0.056258903700747445-0.04458004543024749j),(-0.030410841955476588-0.05988299058303816j),(-0.05019962168560921-0.0777996646395828j),(-0.0024769716544553004-0.06864629272022447j),(-0.031112771753012147-0.06837434933076895j),(-0.013916737203571372-0.043842159895665665j),(-0.05338651085865409-0.05288618284932513j),(-0.020354526769126944-0.057760480338584434j),(-0.03208278964710402-0.07672632324866652j),(-0.006007272218421631-0.059224529105296325j),(-0.030751613445713984-0.06402129608876737j)
Y_N_c,1650,(-3.3446505792124477e-09+2.5260519729185507e-08j),(0.0007482367867057658-0.010936973338137285j),(0.01707947800454387-0.0485241160466412j),(-1.1575587740776281e-06-3.044255595060424e-07j),(0.011227746037155706+0.061079648528931205j),(-0.010407564775893299+0.06357418201844978j),(1.2659444534369114e-07+5.68212683722579e-07j),(-0.08809205390390772-0.046056066972920334j),(0.07680721208003112-0.034013324111685526j),(-3.1215061081280915e-07-3.9702354211496935e-07j),(0.20954938465338915+0.009356470123943073j),(-0.2829156102156206+0.03229956971170393j),(-5.907903869185672e-07-5.911789054030973e-08j),(-0.27093875756166774+0.09603786180197815j),(0.7186539075367655-0.22034425242056985j),(-2.4772772913131692e-08+6.092492961099201e-07j),(-1.113037993203278+0.5380619076343082j),(0.9074467228926513-0.5945330070741488j),(-4.602933919100072e-07-7.444479898362401e-07j),(-0.16444391142632198+0.1844484003127485j),(-0.09270214512501224+0.0416327757084356j),(4.1637274957106054e-07-2.798242308321661e-07j),(0.05719186018152172-0.18289675217551896j),(0.00948396320081217+0.0758999850678859j),(-4.2319018294377374e-07-8.744350158245404e-08j),(-0.01772146130238849+0.12263537687372347j),(-0.00801317538048935-0.10609044313301116j),(-1.3762238031358998e-06-2.1688490931340726e-06j),(0.0008319100690223694-0.06724632345211272j),(0.03581669839350159+0.09597353304743399j),(-9.905959602678518e-07+8.398680705186733e-07j),(-0.0050741874823405884+0.016020444091010423j),(-0.02423688472687764-0.050556410489443114j),(1.0718352074351485e-06+8.185214336744801e-07j),(0.02637683468883683+0.012829116490665135j),(0.018282035672243593+0.030301550902422245j),(1.034399090120816e-06-6.211514302137177e-07j),(-0.02913185809048726-0.015355138863925154j),(0.0022141127454718885-0.008001686643222105j),(4.5779368955768844e-08-2.8760189020427405e-07j),(0.041908761371701776+0.023946412523312817j),(-0.01632547658143205+0.006304500529603286j),(1.2643912917885108e-06+1.0663552950958088e-06j),(-0.028738617798886097-0.008916159573080226j),(0.01962103899546853-0.0043808885460706985j),(-3.0070284586417015e-07+6.019543648135455e-07j),(0.021412292200746964+0.013580061852230305j),(-0.02619601466146479-0.0013519543130870362j),(-1.211032033636879e-06-1.833856143831812e-08j),(-0.018516653561259346-0.01686285752125472j),(0.016606894178615383+0.00014093767423420736j)
Y_N_c,1750,(0.0002750760430941768+0.0013216655643245817j),(-0.015696155944116944-0.01449746794326328j),(-0.033172456314394395-0.037678060316519935j),(-0.06639160574034461-0.1321319121450204j),(-0.06156313972793605-0.04702002859566393j),(-0.006579378590904492-0.009284097915296618j),(-0.054212338715490305-0.01293186953096968j),(-0.028934038941131543-0.08090579905527381j),(-0.20629621823365638-0.12311185407725392j),(0.010772890854757793-0.05244063786974679j),(-0.02565251662151859-0.05802751882018372j),(0.17091261214465037-0.04153903477777105j),(-0.2655982307898241-0.07254454859765276j),(-0.042367631905874545-0.09063684041468797j),(-0.3100335100097583+0.01724711734401535j),(0.6190538205937856-0.3027793842291186j),(-0.031233580945430446-0.020153019026399526j),(-1.1125613220822057+0.5377353514316414j),(0.8474694377695579-0.6599704091969594j),(-0.04477563940149087-0.05796399900661656j),(-0.19782805762456798+0.14614194299766192j),(-0.10764569271544461+0.013774918671312726j),(-0.0338755398971104-0.03980154472491906j),(0.03457207150041759-0.2302930671187318j),(-0.03150779742950454+0.002636490342647856j),(-0.061742055903717875-0.05182987543289878j),(-0.06799516899902489+0.08365976481916354j),(-0.06486003977062255-0.1286642848685463j),(-0.04210670382627248-0.04001202602608973j),(-0.03395458811276912-0.119166291433431j),(-0.024051371969232953+0.029924259268189687j),(-0.055668176861490816-0.04242434420091077j),(-0.058069955478891246-0.018531802999228963j),(-0.07478729594776282-0.08687900442655505j),(-0.04133808184920833-0.04807316363759022j),(-0.023783156779504697-0.04101652505409037j),(-0.04242802097753006-0.017216773090185322j),(-0.05513917610759511-0.035633204888579774j),(-0.08222875674470254-0.04689840486946639j),(-0.042443326601707784-0.04906358583681096j),(-0.034121547944133704-0.048499648744355764j),(-0.016057948486358498-0.028860796981457236j),(-0.07063878859016022-0.03183061382149778j),(-0.05096152555882999-0.03215056849178377j),(-0.07544540979181695-0.04177410006008714j),(-0.017566736329623647-0.0431567164816912j),(-0.04352483240416589-0.03690749402491782j),(-0.029481703657918613-0.024399885457342965j),(-0.07435284303848198-0.027842595128465084j),(-0.04133232627267433-0.02686565090724517j),(-0.056894782787832054-0.0438909636302517j)
Y_N_c,1850,(0.0005370565079063491-0.001268390426475451j),(0.02547062925339836+0.06408759295900864j),(-0.0066032966350994225+0.0551982892291272j),(0.03133217425793352+0.0894521628951723j),(0.047429069344210484+0.011352772535027523j),(0.08749463525243178+0.1460750064106146j),(0.14265172390201775+0.09350549531785432j),(0.05664731748245746+0.10333969631232814j),(0.06096625853917017+0.036738665309410175j),(-0.12311783082905442+0.03806610182852003j),(0.10907304376525641+0.0956815280223721j),(0.03345144179384926+0.07669965234617968j),(0.26826933986667767+0.09195159395658904j),(-0.21196721216354059+0.07473787576099168j),(0.02693733471028671+0.0826556404356862j),(-0.19199662986773608+0.16000761317216394j),(0.6898555906730396-0.17124379645967522j),(0.06856656096819204+0.06397715782008363j),(-0.9989902987396293+0.6537412383902927j),(0.8551800822773136-0.5590660916309322j),(0.016640763608906095+0.06100223308066726j),(-0.10579736873761102+0.2792363076369121j),(-0.028198301871700825+0.129205499715788j),(0.04404326656808338+0.061341301422310826j),(0.10080606127241562-0.12054243531235914j),(0.04083191999365632+0.12562928482857724j),(0.0341575600057821+0.07204249794307949j),(0.03126063592799316+0.1906322753417828j),(0.028347577087416698-0.02159174456961608j),(0.04457920186788393+0.04013161585346632j),(0.035228826719936684-0.0020937369873458497j),(0.061930906939201044+0.14155047991882877j),(0.037985004561134024+0.0688550055138248j),(0.038163546598103476+0.08622386696749738j),(0.015607120122095185+0.006671927870287364j),(0.04249816817596936+0.050481920287062866j),(0.05471750328124236+0.06726462954926844j),(0.04801216667044887+0.08812658415919332j),(0.03905829660419301+0.06493364635390199j),(0.009423824736838652+0.050453462931801814j),(0.04270657321037691+0.033352717461535515j),(0.03409990007959978+0.057048673288046865j),(0.06495953007515051+0.07041643783979695j),(0.015850791721503128+0.06630275848023735j),(0.03972570066799846+0.06130125498274546j),(0.006305287819776377+0.04487510736814682j),(0.05911164231568167+0.04276822078323421j),(0.026237649763695876+0.055167189046518454j),(0.05103649853476468+0.06376234430572203j),(0.008364908689335683+0.06100942900799758j),(0.03757736933898451+0.05623256632988653j)
Y_N_c,1950,(-4.214596670370288e-09-2.2095462677129423e-08j),(-0.011519587277149586-0.0036501825222983297j),(-0.0054191641980559455+0.04591675196409788j),(1.2611087536857778e-06-1.2719524229677094e-07j),(0.02177690810540195-0.008086278150961182j),(-0.02068810859531258-0.11475393026970197j),(-1.575454532507324e-07-5.614046987523398e-07j),(-0.00330223184886098+0.006840009230879026j),(-0.0013325056178755054+0.0819831247187477j),(6.402040704204341e-08+5.672698911722665e-07j),(-0.11556830722162764-0.011968380780525756j),(0.10724186344639033-0.0112367519058981j),(8.579569908294479e-07+3.182089795296534e-07j),(0.21760186651344435-0.021725124524515194j),(-0.24841923898813803+0.015488073520607076j),(2.0578700418405915e-07-1.7579357721172046e-07j),(-0.24515908166350722+0.07828053072018651j),(0.6239123659744716-0.2606655187306272j),(2.7043718992450316e-08+7.698739727260837e-07j),(-0.9763758791557225+0.6570556835802527j),(0.8081423965896857-0.6296179203914329j),(-5.634093977511255e-07-2.0576928679305966e-07j),(-0.10976721173910141+0.19264160712518344j),(-0.0701891887050057+0.05125078619176872j),(4.409171019076782e-07+4.4188678636011985e-07j),(0.05787995671821547-0.16895635570530987j),(0.004167993627051491+0.05802123548141494j),(1.4455545667607128e-06+1.5063051595105454e-06j),(-0.011399400562746693+0.118618012540127j),(-0.030382598361932703-0.08637931267836217j),(1.540386693333065e-06-2.2997682642971646e-07j),(-0.004346683830739453-0.05865429621720842j),(0.028693296027261256+0.0689011140441556j),(-4.635721090017155e-07-1.334503746631567e-06j),(-0.011240555633181177+0.017700002441877038j),(-0.03532087965163826-0.04784705357172257j),(-1.756556294485059e-06+7.686529464109388e-07j),(0.01840456529826185+0.002521360928900411j),(0.014694241659112697+0.021635263022193624j),(1.002320152174208e-06-3.40798427483146e-07j),(-0.04384758692459052-0.01312888054872598j),(0.004129616535155135-0.013554966234333101j),(-1.1247172180441808e-06-6.743153476839875e-07j),(0.03718268150663341+0.004782648990586199j),(-0.015497783918923133+0.007002476432204365j),(5.000576712561797e-07-1.9101109279531585e-07j),(-0.0335726680878477-0.00821779296721216j),(0.028315748956720642-0.005522898918735447j),(1.396479058935496e-06+2.635505730857878e-07j),(0.027297133623755337+0.007466070167835515j),(-0.020920744157017827+0.006015198443458157j)
Y_N_c,2050,(-0.0003918832472378784-0.0005318313483357584j),(0.0073106025593961685-0.010138413031090195j),(0.018774189620874238-0.01328818411981793j),(0.018801353924188555+0.08742965572311792j),(-0.002826528009923496+0.018194223931595j),(-0.004829718422640065+0.017018189489748342j),(-0.01930050732003642-0.03587242547223492j),(0.024659437019048353+0.04656172112497597j),(0.08702637451608983+0.04936099981995046j),(0.060295055250511785+0.038027428658228744j),(-0.0205173485801459-0.004760222675345265j),(-0.11990732993414331-0.009782540594591986j),(0.03535475876965016+0.03811026165285893j),(0.0018851812323504233+0.05749557280983886j),(0.21679139132705072+0.013405060639895772j),(-0.2294745835190807+0.06981341484184363j),(0.0053040575037237945-0.003883763339372959j),(-0.22379908365619464+0.11227431073198653j),(0.6066120504502639-0.256498399533661j),(0.013958685139655756+0.008528453113119413j),(-0.9231694034187414+0.6774305200546731j),(0.7443611164006748-0.6543402368381035j),(-0.0055254435280812+0.011950391873921454j),(-0.1174254833097195+0.21236476041704488j),(-0.060057914992935585+0.09198486862616856j),(0.027456759953949646+0.01622534607410512j),(0.06890786219261963-0.15865869348479986j),(0.027125943516073354+0.05879389550741554j),(0.012924848923985757+0.011698628681227353j),(-0.0005961880709738424+0.14518395610243043j),(0.0018882978695873923-0.06474562516598444j),(0.024260402195615836+0.007709431361067006j),(0.01573709443306369-0.053421648885401816j),(0.04734834269420249+0.0764176533504539j),(0.014744954357295144+0.020655128970874487j),(0.013411434622137341+0.03847184490547837j),(-0.0003350665066174201-0.03392282835013972j),(0.025870576267645867+0.007464239130705975j),(0.041299213287959324+0.008604566346961662j),(0.03137310032298507+0.034849864449624825j),(0.011996041413321645+0.02283332543630179j),(-0.009264260315880233+0.004945990466171236j),(0.03040454900241143-0.0028779090830404613j),(0.02118246656430464+0.008787921713099556j),(0.053549397408189064+0.0129590916427396j),(-0.0014552141436118288+0.022582899929159166j),(0.020601308157060596+0.012293702756360301j),(-0.006196179161595586+0.004163450023285841j),(0.047882430952384904-0.0005389584305786708j),(0.013402404342435132+0.004644302292991948j),(0.03955696878705396+0.013145474602666707j)
Y_N_c,2150,(-0.00024196661943021421+0.0008797552341001717j),(-0.011234143298806178-0.041628324505055124j),(0.01511316560888827-0.03454096687248827j),(-0.009981608993596331-0.10431924504779945j),(-0.025524576340275825+0.0027211029952541564j),(-0.04696837944821546-0.10617649001955604j),(-0.07031322840463541-0.04889444112921242j),(-0.05119712515381208-0.11745797613195057j),(-0.04350363495551448-0.056416101919107176j),(0.039884529642448-0.03519343944625621j),(0.003718849486282271-0.043027550769490684j),(-0.03307630460495408-0.04680576167742226j),(-0.12791164157121182-0.1028646136668939j),(0.0608951526975109-0.03856450873595813j),(0.006826779602564399-0.07436579552669409j),(0.1679632212884732-0.09769837231676926j),(-0.24253789081972157-0.028952480525640954j),(-0.044588161285643746-0.06330656757091722j),(-0.22777878490343154+0.06448827853214566j),(0.5720789454951902-0.35226625467799144j),(-0.009854949730279765-0.055075210486250914j),(-0.8983599944795332+0.6139548510820527j),(0.6840065347940189-0.717091369538511j),(-0.017220223629223513-0.04273582562183038j),(-0.12745031245125424+0.13795446879383516j),(-0.0781053315659675+0.0077381585113406j),(-0.016380797643814914-0.06416945130467012j),(0.014884363806215828-0.21857649538489682j),(-0.016371752157281493-0.003214072697097275j),(-0.024946981519077593-0.03077906432959714j),(-0.026691695676612177+0.06596355936649657j),(-0.040540208957304924-0.1291828740531875j),(-0.025420121362646996-0.05199673272774841j),(-0.0355762832824988-0.11113985978549222j),(0.0036912148632321524+0.02442383683858005j),(-0.025720172483082546-0.04034475817213487j),(-0.027302563673985057-0.029063970856640007j),(-0.051335292313278796-0.09317753836400117j),(-0.030119025887759616-0.04868267074982419j),(-0.00843498708874218-0.04726547452723653j),(-0.009206350903088278-0.01018405355227447j),(-0.02202102587550734-0.04457095751864688j),(-0.05361338906059079-0.053098511842161876j),(-0.02077182116331494-0.05827295910726674j),(-0.03011430090936363-0.04670705672115726j),(0.011217149693333843-0.036788557871467814j),(-0.041240945312025476-0.02833927157477055j),(-0.017880878614468-0.04456902419567228j),(-0.05229402390136232-0.04631292363365001j),(1.310305427838429e-05-0.052655975335989744j),(-0.02776505743897225-0.04219699375530167j)
